movieId,title,genres,year,imdbId,imdbLink,poster,youtubeId
5689,27746,Ginger Snaps: Unleashed,"Horror, Thriller",2004,353489,http://www.imdb.com/title/tt353489,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MTIxMTc0MV5BMl5BanBnXkFtZTcwOTIxMjUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",4iEkErZ2fNA
5690,27751,'Salem's Lot,"Drama, Horror, Mystery, Thriller",2004,355987,http://www.imdb.com/title/tt355987,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NTMyOTc0OF5BMl5BanBnXkFtZTcwMTU3MDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",n4e24m-LYl4
5691,27762,Comic Book: The Movie,Comedy,2004,361462,http://www.imdb.com/title/tt361462,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzI5MDkxNDg3OV5BMl5BanBnXkFtZTcwODgwOTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",ow90CB7BMBU
5692,27768,Intimate Strangers (Confidences trop intimes),Drama,2004,363532,http://www.imdb.com/title/tt363532,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MzczNDM1NV5BMl5BanBnXkFtZTcwMTUyMzYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",wJWm5Jp9xaM
5693,27769,Down to the Bone,Drama,2004,363579,http://www.imdb.com/title/tt363579,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMDU0MTQzMl5BMl5BanBnXkFtZTcwNzE3NTEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",XiXvcySnuD8
5694,27772,Ju-on: The Grudge,Horror,2002,364385,http://www.imdb.com/title/tt364385,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjNjMWNhZjctYmQzYS00M2ZmLWEzZTktZTJjZDI0NmM0MmMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg",Y8RbmDdz0FM
5695,27773,Old Boy,"Mystery, Thriller",2003,364569,http://www.imdb.com/title/tt364569,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2HkjrJ6IK5E
5696,27776,Red Lights (Feux rouges),Drama,2004,365190,http://www.imdb.com/title/tt365190,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNDY2Mjk5N15BMl5BanBnXkFtZTcwMDcyODYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",hwEcwJ8BcNc
5697,27778,Ginger Snaps Back: The Beginning,"Fantasy, Horror",2004,365265,http://www.imdb.com/title/tt365265,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTg3OTI4N15BMl5BanBnXkFtZTcwNDAxNDYwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",oqrYpeBBYFU
5698,27784,One Missed Call (Chakushin ari),"Horror, Mystery",2003,366292,http://www.imdb.com/title/tt366292,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTBmZWJiNzQtMzgwNy00ZmI2LWEwNjAtMTllNGFkYmRhZGM1L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5RIIEjG4gBM
5699,27788,"Jacket, The","Drama, Mystery, Sci-Fi, Thriller",2005,366627,http://www.imdb.com/title/tt366627,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMjEwNjE4M15BMl5BanBnXkFtZTcwNzQ5MDgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",41jNR7gW6Cc
5700,27790,Millions,"Children, Comedy, Crime, Drama, Fantasy",2004,366777,http://www.imdb.com/title/tt366777,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI3Y2RjOTMtNmM0OC00OGI4LTgxOGQtMjFhZTVjODdkNWEwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",thwQYOeTSKc
5701,27793,Starship Troopers 2: Hero of the Federation,"Action, Horror, Sci-Fi, War",2004,367093,http://www.imdb.com/title/tt367093,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDI2NTc4MF5BMl5BanBnXkFtZTcwMzkwODUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",9_sXs02IOLs
5702,27801,Ong-Bak: The Thai Warrior (Ong Bak),"Action, Thriller",2003,368909,http://www.imdb.com/title/tt368909,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTUzMzc2MF5BMl5BanBnXkFtZTcwMjIyMzAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",nAYUv9wjV48
5703,27802,Infernal Affairs 2 (Mou gaan dou II),"Action, Crime, Drama, Thriller",2003,369060,http://www.imdb.com/title/tt369060,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWZjMjgxYTctNjRhMi00NDFkLWI1MDctMmM5MWQyZmRkOWE4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",FkzhoPBfkU4
5704,27803,"Sea Inside, The (Mar adentro)",Drama,2004,369702,http://www.imdb.com/title/tt369702,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_UX182_CR0,0,182,268_AL_.jpg",0qqvyzamlns
5705,27808,Spanglish,"Comedy, Drama, Romance",2004,371246,http://www.imdb.com/title/tt371246,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MjkwOTExMV5BMl5BanBnXkFtZTcwNTc4MzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",HXkSBXrdDxs
5706,27815,"Chorus, The (Choristes, Les)",Drama,2004,372824,http://www.imdb.com/title/tt372824,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNTk5MDI1Ml5BMl5BanBnXkFtZTcwODc5NzcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",QVtJgU6WTj8
5707,27816,Saints and Soldiers,"Action, Adventure, Drama, War",2003,373283,http://www.imdb.com/title/tt373283,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDEyNjg3NV5BMl5BanBnXkFtZTYwNDMyMjk2._V1_UX182_CR0,0,182,268_AL_.jpg",us-0akvhbFE
5708,27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)","Documentary, Drama",2003,373861,http://www.imdb.com/title/tt373861,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwOTk3NjI2Nl5BMl5BanBnXkFtZTcwODQxOTUyMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg",aDpneKa9YxA
5709,27821,"Interpreter, The","Drama, Thriller",2005,373926,http://www.imdb.com/title/tt373926,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MjMxNDUzNV5BMl5BanBnXkFtZTcwNTM2NzgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",a7O8mPlNlRY
5710,27822,Open Water,"Drama, Thriller",2003,374102,http://www.imdb.com/title/tt374102,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ5ODAyOTk3OF5BMl5BanBnXkFtZTcwNzQ1NjYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Z9q1qJi1nMs
5711,27826,Touch of Pink,"Comedy, Drama, Romance",2004,374277,http://www.imdb.com/title/tt374277,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5Mzc3NjUwM15BMl5BanBnXkFtZTcwOTcxNTYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",fBKjM3MrnLM
5712,27829,Slasher,Documentary,2004,375073,http://www.imdb.com/title/tt375073,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NDAzMzMzM15BMl5BanBnXkFtZTcwOTAwMDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",AUGl_IWxPJg
5713,27830,"Bobby Jones, Stroke of Genius",Drama,2004,375104,http://www.imdb.com/title/tt375104,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzA4Mjk0M15BMl5BanBnXkFtZTcwNTIwMzcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",eEnEAUXL4Tw
5714,27831,Layer Cake,"Crime, Drama, Thriller",2004,375912,http://www.imdb.com/title/tt375912,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTE1OTAzOV5BMl5BanBnXkFtZTcwNDc2OTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",QtrbWfZtxxM
5715,27834,"Return, The (Vozvrashcheniye)",Drama,2003,376968,http://www.imdb.com/title/tt376968,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA3ZjhlZmUtYTBmMS00Yjc5LWFmZGYtNmI0NmVlODM4MGRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY268_CR3,0,182,268_AL_.jpg",qNR4ER9tC6A
5716,27837,Flight of the Phoenix,"Action, Adventure",2004,377062,http://www.imdb.com/title/tt377062,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMjY4MzcwNF5BMl5BanBnXkFtZTcwNDQ5MzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",9Nxp_W0wC04
5717,27838,Mean Creek,"Drama, Thriller",2004,377091,http://www.imdb.com/title/tt377091,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjAwNjI0Ml5BMl5BanBnXkFtZTYwMjY0NTU3._V1_UX182_CR0,0,182,268_AL_.jpg",M6mnrzwTxVU
5718,27839,"Ring Two, The","Drama, Horror, Mystery, Thriller",2005,377109,http://www.imdb.com/title/tt377109,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1_UX182_CR0,0,182,268_AL_.jpg",apyfeNwsTu4
5719,27846,"Corporation, The",Documentary,2003,379225,http://www.imdb.com/title/tt379225,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMjMzMTczM15BMl5BanBnXkFtZTcwNzg5MzUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2MMx53V8M8s
5720,27850,"Yes Men, The",Documentary,2003,379593,http://www.imdb.com/title/tt379593,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMjI2NzgxMl5BMl5BanBnXkFtZTcwMDIyMzk3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",M3ar1tBj_Zk
5721,27865,Azumi,"Action, Adventure, Drama, Thriller",2003,384819,http://www.imdb.com/title/tt384819,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMTY5MTAzMl5BMl5BanBnXkFtZTcwODg4MTU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",oUmYgAUMsss
5722,27866,In My Father's Den,Drama,2004,385017,http://www.imdb.com/title/tt385017,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MzM5NTkxMV5BMl5BanBnXkFtZTcwMTY5MTI2MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",QNjTjO1-X30
5723,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),"Action, Drama, War",2004,386064,http://www.imdb.com/title/tt386064,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxZTEzNzQtYjdlNy00ZTJmLTkwZDUtOTAwNTM3YjI2MWUyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Nnx2CjhHADM
5724,27873,Metallica: Some Kind of Monster,Documentary,2004,387412,http://www.imdb.com/title/tt387412,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MzY1Nzc3NF5BMl5BanBnXkFtZTYwMzUxNTU3._V1_UX182_CR0,0,182,268_AL_.jpg",BYUhvmBem_Y
5725,27878,Born into Brothels,Documentary,2004,388789,http://www.imdb.com/title/tt388789,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0Nzc4NDEwNl5BMl5BanBnXkFtZTcwMjMyNzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",AODZ6k8LgEI
5726,27879,DiG!,Documentary,2004,388888,http://www.imdb.com/title/tt388888,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwOTAwMjE1M15BMl5BanBnXkFtZTgwNjMzNTc5MzE@._V1_UY268_CR4,0,182,268_AL_.jpg",84oiQJ1N9To
5727,27882,Riding Giants,Documentary,2004,389326,http://www.imdb.com/title/tt389326,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NjczNTgxMF5BMl5BanBnXkFtZTcwMzk2MDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ADy8f6t4Ri8
5728,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),"Comedy, Documentary, Drama",2004,399877,http://www.imdb.com/title/tt399877,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MjM4NjIyNl5BMl5BanBnXkFtZTYwNTUzMjQ3._V1_UY268_CR9,0,182,268_AL_.jpg",3QlZ5O8_bGk
5729,27904,"Scanner Darkly, A","Animation, Drama, Mystery, Sci-Fi, Thriller",2006,405296,http://www.imdb.com/title/tt405296,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",eaNaw63H9_c
5730,27905,Casshern,"Action, Drama, Fantasy, Sci-Fi",2004,405821,http://www.imdb.com/title/tt405821,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjgyM2RkNzUtNGEwMi00ODg0LWI4NWUtOGI4N2E0NTExMTZkXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_UX182_CR0,0,182,268_AL_.jpg",1xeis94QNB0
5731,27912,Outfoxed: Rupert Murdoch's War on Journalism,Documentary,2004,418038,http://www.imdb.com/title/tt418038,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzI1NDIxMl5BMl5BanBnXkFtZTcwNTg5NDYyMQ@@._V1_UY268_CR14,0,182,268_AL_.jpg",w39FnpuMRfo
5732,30707,Million Dollar Baby,Drama,2004,405159,http://www.imdb.com/title/tt405159,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",OCDZLsqwH28
5733,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu),"Comedy, Crime, Drama, Horror, Mystery",2003,361668,http://www.imdb.com/title/tt361668,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmE5MjMyYjItZTkxOC00YmI5LWJhMzYtOTY3MTFlOGY4MmFiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",1Tt2BZc7ueY
5734,30749,Hotel Rwanda,"Drama, War",2004,395169,http://www.imdb.com/title/tt395169,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzQyNTc1M15BMl5BanBnXkFtZTYwMjExNjc3._V1_UX182_CR0,0,182,268_AL_.jpg",j2vMvyQeb1U
5735,30793,Charlie and the Chocolate Factory,"Adventure, Children, Comedy, Fantasy, IMAX",2005,367594,http://www.imdb.com/title/tt367594,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcxMjg1Njg2NF5BMl5BanBnXkFtZTcwMjQ4NzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",FZkIlAEbHi4
5736,30803,3-Iron (Bin-jip),"Drama, Romance",2004,423866,http://www.imdb.com/title/tt423866,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1ODIwNzM5OV5BMl5BanBnXkFtZTcwNjk5MDkyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",S-S5n0JniDw
5737,30810,"Life Aquatic with Steve Zissou, The","Adventure, Comedy, Fantasy",2004,362270,http://www.imdb.com/title/tt362270,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzODYzNzg2MF5BMl5BanBnXkFtZTcwMTkzOTQzMw@@._V1_UY268_CR0,0,182,268_AL_.jpg",aZVxCNwBqXI
5738,30812,"Aviator, The",Drama,2004,338751,http://www.imdb.com/title/tt338751,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTYzMjA2M2EtYmY1OC00ZWMxLThlY2YtZGI3MTQzOWM4YjE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",FebPJlmgldE
5739,30816,"Phantom of the Opera, The","Drama, Musical, Romance",2004,293508,http://www.imdb.com/title/tt293508,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",44w6elsJr_I
5740,30818,Beyond the Sea,"Drama, Musical",2004,363473,http://www.imdb.com/title/tt363473,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MzI0ODE3NF5BMl5BanBnXkFtZTYwODI4NDM3._V1_UX182_CR0,0,182,268_AL_.jpg",CUkEXzkxItM
5741,30820,"Woodsman, The",Drama,2004,361127,http://www.imdb.com/title/tt361127,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NDI1NjM2OV5BMl5BanBnXkFtZTcwMjIzMTg4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",sst041HiCUA
5742,30822,In Good Company,"Comedy, Drama",2004,385267,http://www.imdb.com/title/tt385267,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Nzc4NTc0NV5BMl5BanBnXkFtZTcwMTkyNjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8M7z4LoGVEY
5743,30825,Meet the Fockers,Comedy,2004,290002,http://www.imdb.com/title/tt290002,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWZjODQxMWMtZmIzYS00YjMwLWFiZTctYmFiZmJiNjljYWVmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",48S3ogRGpjM
5744,30846,"Assassination of Richard Nixon, The","Crime, Drama, Thriller",2004,364961,http://www.imdb.com/title/tt364961,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUxNzYxNjk5Nl5BMl5BanBnXkFtZTcwNDg5NTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",OxNDMzwSU7U
5745,30848,"Love Song for Bobby Long, A",Drama,2004,369672,http://www.imdb.com/title/tt369672,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MjIxNzY0M15BMl5BanBnXkFtZTcwMzM0NDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",4ve-nxuX_sg
5746,30850,"Merchant of Venice, The",Drama,2004,379889,http://www.imdb.com/title/tt379889,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTkyMTE4M15BMl5BanBnXkFtZTcwNDQ5NjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",mdbzRtxVtns
5747,30883,Fat Albert,"Comedy, Fantasy",2004,396592,http://www.imdb.com/title/tt396592,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MzYxMDI2M15BMl5BanBnXkFtZTYwNTAzNTM3._V1_UX182_CR0,0,182,268_AL_.jpg",Ski1HSuFKW8
5748,30890,"Keys to the House, The (Chiavi di casa, Le)",Drama,2004,345032,http://www.imdb.com/title/tt345032,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyOTk0MDU4Ml5BMl5BanBnXkFtZTcwNzIzMjkyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",A4Kfvfio75w
5749,30892,In the Realms of the Unreal,"Animation, Documentary",2004,390123,http://www.imdb.com/title/tt390123,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMjU5MTk0Nl5BMl5BanBnXkFtZTcwOTM0NjcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",sRlvDKcDvsI
5750,30894,White Noise,"Drama, Horror, Mystery, Sci-Fi, Thriller",2005,375210,http://www.imdb.com/title/tt375210,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWVkNGY2NTgtNWVhNi00NWU3LWE4NWMtNDFjMzA1N2QzMjQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",haHHr5_VX7I
5751,30898,"Upside of Anger, The","Comedy, Drama, Romance",2005,365885,http://www.imdb.com/title/tt365885,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODM2MzUzM15BMl5BanBnXkFtZTcwMDQ4MzgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2ZPPZv0q02s
5752,30994,Little Miss Marker,"Comedy, Drama",1980,81063,http://www.imdb.com/title/tt81063,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMjQ3MzUzNF5BMl5BanBnXkFtZTYwOTY3ODk4._V1_UX182_CR0,0,182,268_AL_.jpg",_Cl2bbaQ0-w
5753,31000,Sweet Liberty,Comedy,1986,92035,http://www.imdb.com/title/tt92035,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODQxMzQ1Ml5BMl5BanBnXkFtZTcwOTI0MDcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",DsH_rZjkP3A
5754,31030,I Remember Mama,"Children, Drama",1948,40458,http://www.imdb.com/title/tt40458,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1OTQ5NTk5MV5BMl5BanBnXkFtZTcwODI1MDcyMQ@@._V1._CR21,25,277,405_UY268_CR0,0,182,268_AL_.jpg",z_GptutzTOQ
5755,31038,Smooth Talk,"Drama, Romance",1985,90037,http://www.imdb.com/title/tt90037,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDI2ODc2NV5BMl5BanBnXkFtZTcwMjM0MTcyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",vQoGRvDvSlA
5756,31049,Out Cold,"Comedy, Thriller",1989,98042,http://www.imdb.com/title/tt98042,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY4MTgzMDQtMDk0Zi00YmUxLTg5NmEtZWMwYWE1YTQ3Y2RiXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg",WVlpZP7Q2f0
5757,31083,Man Trouble,"Comedy, Romance",1992,104804,http://www.imdb.com/title/tt104804,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MjAxODkxNV5BMl5BanBnXkFtZTcwMjg3MTcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",ooKDto3MRL0
5758,31086,Battles Without Honor & Humanity (Jingi naki tatakai),"Crime, Drama",1973,70246,http://www.imdb.com/title/tt70246,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDgxNzU0OF5BMl5BanBnXkFtZTcwOTE5NzYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tGiQsaF-vqE
5759,31101,Stander,"Action, Crime, Drama",2003,326208,http://www.imdb.com/title/tt326208,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTgyMDcwMV5BMl5BanBnXkFtZTcwNjA0NTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",r04uE3aKkmY
5760,31114,Imaginary Heroes,"Comedy, Drama",2004,373024,http://www.imdb.com/title/tt373024,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNjY5ODYzMF5BMl5BanBnXkFtZTYwMDg2MjY2._V1_UX182_CR0,0,182,268_AL_.jpg",uUgMUYD8olU
5761,31116,Sergeant York,"Drama, War",1941,34167,http://www.imdb.com/title/tt34167,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmEzN2M4YjgtZmQ2MC00ZGI3LWEwNWEtNDRjNGE0N2FiMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",dhSOxRvxGoU
5762,31123,Ruby & Quentin (Tais-toi!),"Comedy, Crime",2003,310203,http://www.imdb.com/title/tt310203,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NDU4NDcwNF5BMl5BanBnXkFtZTcwNTk4MTQyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",qwnpbO7XtSE
5763,31150,Wizards,"Animation, Fantasy, Sci-Fi, War",1977,76929,http://www.imdb.com/title/tt76929,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGVmZDIwZjItNTY4Mi00NDE2LTg3NTYtMTNjNThlOThiMWFlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",x-wpxrzCMyY
5764,31162,"Life and Death of Peter Sellers, The","Comedy, Drama",2004,352520,http://www.imdb.com/title/tt352520,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTA1NTAxOV5BMl5BanBnXkFtZTcwODIzMzcyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",m9pBWtZHV1o
5765,31184,Appleseed (Appurushîdo),"Action, Animation, Fantasy, Sci-Fi",2004,401233,http://www.imdb.com/title/tt401233,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTkyODE2MF5BMl5BanBnXkFtZTcwMzAxOTU4MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",89d9j98NPP4
5766,31193,"Many Adventures of Winnie the Pooh, The","Animation, Children, Musical",1977,76363,http://www.imdb.com/title/tt76363,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTkyMzYwNV5BMl5BanBnXkFtZTcwMzkzODU0MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",I96O1b9BVIk
5767,31221,Elektra,"Action, Adventure, Crime, Drama",2005,357277,http://www.imdb.com/title/tt357277,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTUwNzM5MV5BMl5BanBnXkFtZTcwNzczMDIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",etfIjKxKzqw
5768,31223,Racing Stripes,"Children, Comedy",2005,376105,http://www.imdb.com/title/tt376105,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NDA2MTQwM15BMl5BanBnXkFtZTcwMzYxNDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",PL64Q_JM5qw
5769,31225,Coach Carter,Drama,2005,393162,http://www.imdb.com/title/tt393162,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWYxZWFiNTItN2FkNS00ZDJmLWE1MWItYjMyMTgyOTI4MmQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",nOFhHEepF4s
5770,31260,Boys Town,Drama,1938,29942,http://www.imdb.com/title/tt29942,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWUwMWRmYTYtY2Q2MS00ZTRlLTljNjQtNzlkMmRjNjllNjNlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",1Am2XJ-DUt4
5771,31297,Gold Diggers of 1935,"Comedy, Musical",1935,26421,http://www.imdb.com/title/tt26421,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTEyMjEyNF5BMl5BanBnXkFtZTgwMzU2ODgwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",1Un7yzDEDk0
